country,city,latitude,longitude,hemisphere,temp,humidity,clouds,wind,temp_max
BR,porto alegre,-30.033333000000002,-51.2,southern,72.03,43.0,75.0,11.41,73.4
BR,sao pedro do sul,-29.616667,-54.166667000000004,southern,68.0,64.0,75.0,14.99,68.0
BR,tubarao,-28.5,-49.016667,southern,71.08,49.0,94.0,5.95,71.08
ZA,mmabatho,-25.85,25.633333,southern,82.4,30.0,75.0,13.87,82.4
BR,guaiba,-30.111110999999998,-51.316666999999995,southern,72.14,43.0,75.0,11.41,73.4
BR,sapucaia,-29.833333000000003,-51.15,southern,73.47,49.0,40.0,12.75,73.99
BR,sao leopoldo,-29.766666999999998,-51.15,southern,73.45,49.0,40.0,12.75,73.99
AR,santiago del estero,-27.795112,-64.261489,southern,77.47,27.0,0.0,4.61,77.47
PY,san juan del parana,-27.3,-55.966667,southern,76.05,57.0,20.0,6.93,77.0
BR,francisco beltrao,-26.083333,-53.066667,southern,79.61,53.0,30.0,1.77,79.61
BR,sombrio,-29.116667,-49.666667,southern,69.24,58.0,77.0,7.29,69.24
AU,narrabri,-30.32612,149.783707,southern,51.8,87.0,0.0,9.17,51.8
ZA,sasolburg,-26.815934000000002,27.829707,southern,67.8,60.0,95.0,16.71,67.8
ZA,klerksdorp,-26.852128000000004,26.666719,southern,63.32,80.0,95.0,17.0,63.32
BR,criciuma,-28.666666999999997,-49.383333,southern,70.68,50.0,91.0,5.75,70.68
PY,capitan miranda,-27.2,-55.8,southern,76.05,57.0,20.0,6.93,77.0
ZA,deneysville,-26.890797999999997,28.097067,southern,64.38,70.0,92.0,16.89,64.38
BR,sao mateus do sul,-25.866667,-50.383333,southern,61.34,68.0,99.0,4.03,61.34
PY,alberdi,-26.166667,-58.15,southern,78.8,44.0,0.0,16.11,78.8
BR,sao luiz gonzaga,-28.4,-54.966667,southern,73.96,56.0,16.0,6.26,73.96
AU,inverell,-29.774031,151.111664,southern,49.62,84.0,0.0,2.77,51.01
PY,pirapo,-26.85,-55.533333,southern,75.2,57.0,20.0,6.93,75.2
BR,triunfo,-29.933333,-51.716667,southern,71.83,43.0,75.0,11.41,73.4
ZA,vrede,-27.425734000000002,29.165854,southern,57.25,84.0,100.0,11.25,57.25
BR,bento goncalves,-29.166666999999997,-51.516667,southern,64.71,67.0,75.0,6.93,70.0
BR,taquari,-29.8,-51.85,southern,72.0,61.0,68.0,7.0,72.0
BR,araquari,-26.3692,-48.7221,southern,71.6,64.0,75.0,11.41,71.6
PY,carlos antonio lopez,-26.4,-54.766667000000005,southern,84.99,41.0,11.0,2.8,84.99
ZA,ekangala,-25.696193,28.749183000000002,southern,80.24,34.0,34.0,16.11,81.0
AU,caboolture,-27.08465,152.951096,southern,63.43,3.0,11.0,4.14,64.0
BR,morro da fumaca,-28.666666999999997,-49.2,southern,69.73,55.0,82.0,7.45,69.73
AU,deception bay,-27.193540999999996,153.026306,southern,63.27,3.0,8.0,5.1,64.0
ZA,mpophomeni,-29.568219,30.186182000000002,southern,59.0,95.0,100.0,1.19,59.0
BR,itapema,-27.099166999999998,-48.615,southern,72.45,56.0,75.0,9.17,73.4
BR,cachoeira do sul,-30.033333000000002,-52.9,southern,71.71,54.0,78.0,8.61,71.71
BR,lajeado,-29.45,-51.966667,southern,71.38,66.0,96.0,6.29,72.0
ZA,vanderbijlpark,-26.711710999999998,27.837949,southern,72.68,35.0,40.0,21.92,75.0
ZA,mooi river,-29.208242,29.994598,southern,53.22,96.0,100.0,6.71,53.22
PY,ybytimi,-25.766667,-56.783333,southern,80.69,44.0,0.0,5.73,80.69
AR,mercedes,-29.181858000000002,-58.078951,southern,70.34,61.0,0.0,13.33,70.34
PY,jesus,-27.05,-55.783333,southern,76.1,57.0,20.0,6.93,77.0
BR,arroio dos ratos,-30.083333000000003,-51.716667,southern,72.1,43.0,75.0,11.41,73.4
PY,natalio,-26.716666999999998,-55.083332999999996,southern,80.58,49.0,33.0,3.98,80.58
ZA,verwoerdburg,-25.840795,28.176102,southern,80.02,34.0,19.0,13.87,81.0
BR,sapiranga,-29.633333,-51.0,southern,73.67,55.0,92.0,3.0,73.99
BR,dois irmaos,-29.583333000000003,-51.083333,southern,73.65,55.0,97.0,8.01,73.99
PY,general artigas,-26.933333,-56.216667,southern,76.05,57.0,20.0,6.93,77.0
BR,camaqua,-30.85,-51.816666999999995,southern,67.01,63.0,87.0,8.39,67.01
BR,novo hamburgo,-29.683333,-51.133333,southern,73.63,55.0,95.0,8.01,73.99
ZA,christiana,-27.914022999999997,25.161111,southern,75.99,39.0,100.0,17.52,75.99
BR,sao bento do sul,-26.249722,-49.3825,southern,53.01,95.0,100.0,4.43,53.01
BR,itaqui,-29.133333,-56.55,southern,71.42,60.0,0.0,14.45,71.42
BR,forquilhinha,-28.75,-49.466667,southern,72.36,46.0,96.0,5.17,72.36
PY,bella vista,-27.05,-55.55,southern,76.01,57.0,20.0,6.93,77.0
NA,keetmanshoop,-26.5833333,18.1333333,southern,91.76,11.0,5.0,14.45,91.76
PY,carmen del parana,-27.233333000000002,-56.216667,southern,76.1,53.0,20.0,3.36,77.0
BR,tramandai,-29.966666999999998,-50.133333,southern,67.73,59.0,97.0,7.87,67.73
BR,santa rosa,-27.866667,-54.483332999999995,southern,80.01,53.0,56.0,2.53,80.01
PY,alto vera,-26.583333000000003,-55.63333299999999,southern,78.98,49.0,40.0,4.38,78.98
BR,santa maria,-29.683333,-53.8,southern,68.0,64.0,75.0,14.99,68.0
BR,sao miguel do oeste,-26.75,-53.566667,southern,80.01,41.0,65.0,1.72,80.01
ZA,brandfort,-28.700083000000003,26.459684000000003,southern,60.8,87.0,75.0,2.24,60.8
ZA,ulundi,-28.335233000000002,31.416171999999996,southern,62.33,85.0,100.0,5.57,62.33
BR,bage,-31.333333000000003,-54.1,southern,69.8,49.0,20.0,10.29,69.8
PY,ybycui,-26.016667,-57.05,southern,79.41,43.0,0.0,7.25,79.41
AU,gunnedah,-30.98065,150.258377,southern,51.8,87.0,2.0,5.82,51.8
PY,general delgado,-27.166666999999997,-56.516667000000005,southern,76.17,53.0,20.0,3.36,77.0
ZA,vryburg,-26.956588,24.728403,southern,86.25,22.0,98.0,8.12,86.25
ZA,fochville,-26.488623999999998,27.493869,southern,75.0,33.0,93.0,1.99,75.0
BR,brusque,-27.1,-48.933333000000005,southern,72.43,56.0,75.0,9.17,73.4
MZ,maputo,-25.965277800000003,32.5891667,southern,75.31,78.0,75.0,13.87,77.0
ZA,pretoria,-25.706944,28.229444,southern,80.2,34.0,5.0,16.11,81.0
PY,san patricio,-26.966666999999998,-56.816667,southern,77.72,46.0,0.0,7.67,77.72
AU,grafton,-29.690121,152.93336499999998,southern,60.87,93.0,0.0,6.93,62.6
BR,dois vizinhos,-25.783333,-53.083332999999996,southern,84.52,42.0,36.0,1.3,84.52
BR,quarai,-30.383333,-56.45,southern,70.21,55.0,0.0,12.62,70.21
LS,thaba-tseka,-29.5333333,28.6,southern,49.51,81.0,100.0,1.79,49.51
BR,getulio vargas,-27.833333000000003,-52.266667,southern,69.37,57.0,32.0,6.17,69.37
AU,casino,-28.858190999999998,153.04748500000002,southern,63.28,82.0,0.0,5.82,64.4
ZA,delmas,-26.146601,28.683221999999997,southern,76.32,35.0,40.0,21.92,81.0
BR,itajai,-26.883333,-48.65,southern,73.4,56.0,75.0,9.17,73.4
ZA,ermelo,-26.533333000000002,29.983333000000002,southern,61.47,67.0,81.0,12.37,61.47
BR,videira,-27.0,-51.133333,southern,75.96,40.0,65.0,2.91,75.96
BR,charqueadas,-29.966666999999998,-51.633333,southern,72.54,43.0,75.0,11.41,73.4
BR,flores da cunha,-29.0287,-51.1822,southern,64.76,67.0,75.0,6.93,70.0
BR,estancia velha,-29.65,-51.183333000000005,southern,73.96,55.0,97.0,8.01,75.0
BR,passo fundo,-28.266666999999998,-52.4,southern,69.93,54.0,47.0,6.24,69.93
ZA,bronkhorstspruit,-25.810153,28.742483,southern,80.2,34.0,41.0,16.11,81.0
BR,sao sepe,-30.166666999999997,-53.566667,southern,68.0,64.0,75.0,14.99,68.0
ZA,winburg,-28.518046000000002,27.009331,southern,61.86,78.0,94.0,14.97,61.86
BR,ivoti,-29.6,-51.166667,southern,73.98,55.0,98.0,8.01,75.0
AU,moree,-29.46278,149.841568,southern,55.4,71.0,0.0,7.63,55.4
BR,cerro largo,-28.15,-54.75,southern,80.01,53.0,28.0,4.7,80.01
BR,indaial,-26.8922,-49.2239,southern,73.02,54.0,69.0,1.99,73.99
BR,santo augusto,-27.85,-53.783333,southern,70.23,63.0,57.0,6.02,70.23
BR,uruguaiana,-29.75,-57.083332999999996,southern,73.4,49.0,20.0,17.22,73.4
BR,canoas,-29.933333,-51.183333000000005,southern,72.95,49.0,40.0,12.75,73.99
ZA,ventersburg,-28.085614,27.138143,southern,62.22,79.0,97.0,17.94,62.22
BR,cacador,-26.783333000000002,-51.0,southern,72.25,45.0,36.0,4.76,72.25
PY,maciel,-26.166667,-56.466667,southern,80.42,44.0,2.0,6.44,80.42
BW,mahalapye,-23.0666667,26.8333333,southern,85.82,26.0,66.0,16.53,85.82
BW,gaborone,-24.646388899999998,25.9119444,southern,87.8,22.0,20.0,14.99,87.8
BR,bela vista do paraiso,-23.0,-51.2,southern,78.8,47.0,40.0,11.41,78.8
BR,paraisopolis,-22.55,-45.783333,southern,68.45,88.0,75.0,4.7,71.6
BR,louveira,-23.066667000000002,-46.966667,southern,73.4,60.0,75.0,23.04,73.4
BR,taquarituba,-23.516667,-49.25,southern,73.47,54.0,99.0,15.57,73.47
PY,lambare,-25.35,-57.65,southern,78.8,44.0,0.0,12.75,78.8
BR,sao vicente,-23.966667,-46.383333,southern,68.0,94.0,90.0,3.36,68.0
BR,rio branco do sul,-25.166667,-49.3,southern,59.0,82.0,75.0,10.29,61.0
PY,itacurubi de la cordillera,-25.45,-56.85,southern,81.68,44.0,2.0,5.88,81.68
BR,piquete,-22.6,-45.183333000000005,southern,71.6,73.0,75.0,5.82,71.6
MG,taolanaro,-25.033333300000002,47.0,southern,73.4,83.0,20.0,24.16,73.4
BR,lorena,-22.733333,-45.133333,southern,71.6,73.0,75.0,5.82,71.6
ZA,phalaborwa,-23.942987,31.141073,southern,78.8,65.0,89.0,11.41,78.8
PY,yataity del norte,-24.833333,-56.35,southern,83.68,50.0,16.0,3.65,83.68
BR,jandaia do sul,-23.6,-51.65,southern,78.8,47.0,40.0,11.41,78.8
BR,santos,-23.95,-46.333333,southern,68.0,94.0,90.0,3.36,68.0
BR,ilhabela,-23.783333,-45.35,southern,67.01,88.0,100.0,7.36,67.01
BR,mangaratiba,-22.9609,-44.0402,southern,73.4,78.0,90.0,12.75,73.4
PY,union,-24.8,-56.55,southern,86.02,43.0,6.0,3.89,86.02
BR,serra negra,-22.6,-46.7,southern,73.4,60.0,75.0,23.04,73.4
BR,itapecerica da serra,-23.716667,-46.833333,southern,63.52,88.0,90.0,13.87,66.2
BW,mochudi,-24.4166667,26.15,southern,87.8,22.0,20.0,14.99,87.8
BR,pirai,-22.627778,-43.901944,southern,73.4,78.0,90.0,12.75,73.4
BW,khudumelapye,-23.8833333,24.75,southern,91.02,17.0,40.0,10.92,91.02
BR,parati,-23.216667,-44.716667,southern,71.6,73.0,75.0,5.82,71.6
MZ,chokwe,-24.533333300000002,32.9833333,southern,78.85,59.0,60.0,16.37,78.85
BR,cianorte,-23.616667,-52.61666700000001,southern,73.08,58.0,81.0,7.2,73.08
BR,tibagi,-24.5,-50.4,southern,66.99,88.0,95.0,8.01,66.99
BR,cabo frio,-22.883333,-42.016667,southern,68.97,94.0,90.0,8.05,69.8
BR,aracoiaba da serra,-23.5049,-47.6185,southern,73.99,57.0,94.0,10.0,73.99
PY,aregua,-25.3,-57.416667000000004,southern,78.8,44.0,0.0,12.75,78.8
BW,otse,-25.0166667,25.7333333,southern,87.8,22.0,20.0,14.99,87.8
BR,limeira,-22.561667,-47.402778000000005,southern,76.15,60.0,75.0,23.04,80.6
BR,nova esperanca,-23.182485,-52.203005,southern,75.31,57.0,48.0,9.93,75.31
BR,pontal do parana,-25.58,-48.354167,southern,62.6,72.0,90.0,10.29,62.6
BR,guaratingueta,-22.815155999999998,-45.18923,southern,71.6,73.0,75.0,5.82,71.6
BR,pilar do sul,-23.816667000000002,-47.7,southern,60.49,89.0,98.0,14.0,60.49
BR,pirapora do bom jesus,-23.4,-47.0,southern,67.82,72.0,75.0,10.29,73.99
PY,doctor juan manuel frutos,-25.366667,-55.8,southern,79.52,62.0,24.0,3.31,79.52
PY,caacupe,-25.383333,-57.15,southern,78.8,44.0,0.0,12.75,78.8
BR,quatro barras,-25.366667,-49.083333,southern,59.65,82.0,75.0,10.29,61.0
BR,marechal candido rondon,-24.566667000000002,-54.066667,southern,80.06,46.0,52.0,2.24,80.06
BR,eldorado,-23.783333,-54.316667,southern,77.0,53.0,13.0,6.55,77.0
BR,irati,-25.4735,-50.6524,southern,62.64,68.0,99.0,4.54,62.64
BR,moreira sales,-24.016667,-53.05,southern,73.72,56.0,91.0,7.65,73.72
ZA,brits,-25.634731,27.780224,southern,79.41,36.0,20.0,17.22,80.6
BR,varzea paulista,-23.2,-46.833333,southern,68.61,60.0,75.0,23.04,73.4
BR,rolandia,-23.3,-51.366667,southern,78.8,47.0,40.0,11.41,78.8
BR,alto piquiri,-24.016667,-53.466667,southern,76.03,53.0,76.0,5.66,76.03
BR,itatiba,-23.0,-46.85,southern,73.4,60.0,75.0,23.04,73.4
BR,barbosa ferraz,-24.066667000000002,-52.05,southern,72.21,55.0,89.0,6.78,72.21
ZA,temba,-25.381708,28.264376000000002,southern,80.2,34.0,21.0,16.11,81.0
PY,asuncion,-25.266667,-57.666667000000004,southern,78.8,44.0,0.0,12.75,78.8
BR,amambai,-23.083333,-55.216667,southern,75.54,63.0,37.0,6.26,75.54
BR,santa isabel,-23.3158,-46.2241,southern,65.1,72.0,90.0,10.29,68.0
BR,sao jose dos pinhais,-25.516667,-49.216667,southern,58.8,87.0,75.0,12.75,61.0
BW,bokaa,-24.45,26.0166667,southern,87.8,22.0,20.0,14.99,87.8
PY,altos,-25.233333,-57.25,southern,78.8,44.0,0.0,12.75,78.8
MG,farafangana,-22.8166667,47.8333333,southern,70.29,68.0,3.0,9.46,70.29
BR,itarare,-24.116667,-49.333333,southern,68.0,87.0,96.0,5.01,68.0
BR,guaira,-24.066667000000002,-54.25,southern,77.43,52.0,25.0,4.25,77.43
BR,tapejara,-23.683332999999998,-52.88333299999999,southern,74.43,56.0,64.0,6.71,74.43
PY,doctor cecilio baez,-25.05,-56.316667,southern,83.26,48.0,19.0,4.23,83.26
BR,pindamonhangaba,-22.916667,-45.466667,southern,68.68,88.0,75.0,4.7,71.6
BW,ratholo,-22.6833333,27.5833333,southern,85.21,25.0,0.0,16.35,85.21
ZA,ellisras,-23.6649,27.744263,southern,87.96,24.0,47.0,16.89,87.96
MG,ambovombe,-25.1666667,46.0833333,southern,73.74,65.0,0.0,15.75,73.74
BR,candido mota,-22.716667,-50.383333,southern,79.23,49.0,77.0,12.95,79.23
CL,taltal,-25.4,-70.483333,southern,64.51,57.0,35.0,6.69,64.51
BR,guapimirim,-22.533333,-42.983333,southern,71.47,83.0,90.0,5.82,73.4
BR,sao pedro,-22.55,-47.9,southern,73.99,61.0,75.0,16.22,73.99
BR,artur nogueira,-22.583333,-47.15,southern,74.71,60.0,75.0,23.04,80.6
AU,yeppoon,-23.126829,150.74406399999998,southern,73.4,83.0,0.0,6.4,73.4
BR,curitiba,-25.416667,-49.25,southern,58.95,82.0,75.0,10.29,61.0
BR,maua,-23.666667,-46.45,southern,62.19,88.0,90.0,13.87,63.0
BR,extrema,-22.85,-46.316666999999995,southern,67.32,72.0,75.0,12.75,68.0
BR,guararema,-23.4132,-46.0377,southern,67.12,72.0,75.0,12.75,68.0
BW,hukuntsi,-24.0,21.75,southern,95.83,12.0,66.0,10.76,95.83
BR,jacarei,-23.316667000000002,-45.966667,southern,68.0,72.0,75.0,12.75,68.0
BR,poa,-23.533333,-46.333333,southern,64.45,72.0,90.0,10.29,66.2
BR,piracaia,-23.05,-46.35,southern,66.81,72.0,90.0,10.29,68.0
BR,mandaguacu,-23.333333,-52.083333,southern,75.29,56.0,55.0,8.7,75.29
PY,natalicio talavera,-25.633333,-56.3,southern,82.72,45.0,8.0,5.73,82.72
BR,itatinga,-23.116667,-48.6,southern,68.88,66.0,89.0,12.26,68.88
BR,sao miguel do iguacu,-25.35,-54.166667000000004,southern,77.85,53.0,0.0,5.82,78.8
PY,belen,-23.466110999999998,-57.26194399999999,southern,85.37,46.0,0.0,4.41,85.37
BR,sao bernardo do campo,-23.7,-46.55,southern,62.26,88.0,90.0,13.87,63.0
BR,ponta pora,-22.533333,-55.716667,southern,73.4,64.0,75.0,6.93,73.4
ZA,warmbad,-24.883333,28.283333000000002,southern,82.0,37.0,86.0,5.99,82.0
BR,queimados,-22.722897,-43.556315999999995,southern,72.21,73.0,90.0,4.7,73.4
BR,cacapava,-23.1,-45.716667,southern,67.1,72.0,75.0,12.75,68.0
PY,nueva londres,-25.416667,-56.533333,southern,82.49,45.0,0.0,5.73,82.49
BR,sumare,-22.8,-47.283333,southern,73.4,60.0,75.0,23.04,73.4
BW,mokobeng,-22.9833333,27.5833333,southern,84.54,25.0,1.0,16.71,84.54
PY,san alberto,-24.966667,-54.9,southern,82.4,48.0,40.0,4.7,82.4
BR,juquia,-24.316667000000002,-47.633333,southern,65.59,93.0,100.0,3.2,65.59
BR,seropedica,-22.747222,-43.716944,southern,73.98,78.0,90.0,12.75,75.2
BR,lencois paulista,-22.6,-48.783333,southern,78.39,61.0,75.0,14.99,78.8
NA,rehoboth,-23.3166667,17.0833333,southern,90.21,18.0,93.0,6.35,90.21
BR,batatais,-20.883333,-47.616667,southern,80.6,51.0,75.0,9.17,80.6
BR,birigui,-21.3,-50.316666999999995,southern,82.8,49.0,18.0,12.53,82.8
BR,colina,-20.733333,-48.583333,southern,79.66,60.0,97.0,8.81,79.66
MU,new grove,-20.4086111,57.6136111,southern,69.8,68.0,40.0,10.29,69.8
BR,santa adelia,-21.266667,-48.8,southern,80.19,55.0,84.0,12.93,80.19
MG,fianarantsoa,-21.4333333,47.0833333,southern,56.91,85.0,5.0,6.62,56.91
NC,moindou,-21.7,165.68333330000002,southern,77.0,57.0,0.0,6.93,77.0
BR,tupa,-21.933332999999998,-50.5,southern,80.37,52.0,46.0,13.35,80.37
BR,pouso alegre,-22.216667,-45.933333000000005,southern,66.99,71.0,100.0,5.28,66.99
BR,bom jardim,-22.15,-42.416667,southern,63.27,91.0,99.0,2.86,63.27
RE,les trois-bassins,-21.1,55.3,southern,62.24,81.0,39.0,1.01,68.0
BR,sao carlos,-22.016667,-47.9,southern,80.6,47.0,75.0,14.99,80.6
BR,guapiacu,-20.833333,-49.216667,southern,78.8,44.0,75.0,6.93,78.8
BW,bobonong,-21.966666699999998,28.3333333,southern,87.8,31.0,20.0,10.29,87.8
PY,bella vista,-22.133333,-56.516667000000005,southern,81.34,57.0,77.0,5.06,81.34
BR,monte alto,-21.283333,-48.483333,southern,79.34,56.0,95.0,11.32,79.34
MG,ankazoabo,-22.283333300000002,44.5166667,southern,86.07,39.0,21.0,11.52,86.07
MU,camp de masque,-20.2369444,57.6633333,southern,68.86,68.0,40.0,10.29,69.8
NA,usakos,-22.0,15.6,southern,91.65,14.0,59.0,18.92,91.65
BR,dois corregos,-22.366667,-48.35,southern,74.1,60.0,83.0,15.95,74.1
BR,araraquara,-21.783333,-48.166667,southern,73.47,63.0,92.0,12.19,73.47
MU,grande riviere noire,-20.360277800000002,57.366111100000005,southern,68.86,68.0,40.0,10.29,69.8
BO,villamontes,-21.25,-63.5,southern,81.88,24.0,53.0,9.37,81.88
BW,ghanzi,-21.5666667,21.783333300000002,southern,95.74,13.0,60.0,4.7,95.74
MU,clemencia,-20.2638889,57.7061111,southern,68.88,68.0,40.0,10.29,69.8
BR,bataipora,-22.333333,-53.283333,southern,79.86,52.0,27.0,6.42,79.86
BR,carandai,-20.933332999999998,-43.916667,southern,62.6,77.0,90.0,8.05,62.6
NA,khorixas,-20.3666667,14.9666667,southern,95.54,19.0,92.0,6.26,95.54
CL,tocopilla,-22.09198,-70.19792,southern,69.85,47.0,31.0,7.27,69.85
MU,grand bel air,-20.4063889,57.6736111,southern,69.8,68.0,40.0,10.29,69.8
PF,avera,-22.45,-151.35,southern,72.1,84.0,100.0,23.47,72.1
BR,pereira barreto,-20.633333,-51.116667,southern,82.72,48.0,44.0,9.57,82.72
MG,ambalavao,-21.6,47.0,southern,59.5,77.0,0.0,6.85,59.5
MU,dubreuil,-20.2975,57.595,southern,68.9,68.0,40.0,10.29,69.8
BR,sao joaquim da barra,-20.583333,-47.883333,southern,80.6,51.0,75.0,9.17,80.6
BR,miracema,-21.416667,-42.183333000000005,southern,70.32,84.0,100.0,3.89,70.32
BW,sehithwa,-20.466666699999998,22.716666699999998,southern,100.49,11.0,8.0,7.78,100.49
BR,vargem grande do sul,-21.833333,-46.883333,southern,75.94,60.0,75.0,5.06,80.6
BR,ibitinga,-21.75,-48.816666999999995,southern,78.73,52.0,70.0,13.47,78.73
BR,porciuncula,-20.966667,-42.033333,southern,69.13,85.0,100.0,1.48,69.13
BW,tamasane,-22.3166667,27.366666700000003,southern,87.8,31.0,20.0,10.29,87.8
BR,matias barbosa,-21.869722,-43.318611,southern,65.21,86.0,100.0,4.81,65.21
NC,mont-dore,-22.283333300000002,166.58333330000002,southern,77.0,57.0,0.0,6.93,77.0
BR,barra do pirai,-22.466110999999998,-43.827778,southern,73.4,78.0,90.0,12.75,73.4
BR,cafelandia,-21.816667000000002,-49.583333,southern,79.68,53.0,50.0,15.5,79.68
NC,thio,-21.6166667,166.2166667,southern,77.0,57.0,0.0,6.93,77.0
BR,presidente prudente,-22.116667,-51.366667,southern,78.8,41.0,20.0,13.87,78.8
BR,boa esperanca do sul,-21.983333,-48.383333,southern,76.01,57.0,99.0,11.65,76.01
BR,barroso,-21.183332999999998,-43.966667,southern,62.6,77.0,90.0,8.05,62.6
BR,cataguases,-21.4,-42.683333000000005,southern,69.49,82.0,99.0,3.65,69.49
BR,mendes,-22.526111,-43.724722,southern,72.36,78.0,90.0,12.75,73.4
BR,ibate,-21.95,-48.0,southern,80.6,47.0,75.0,14.99,80.6
BR,ponte nova,-20.4,-42.9,southern,70.47,77.0,100.0,9.46,70.47
BR,porto ferreira,-21.85,-47.466667,southern,80.6,47.0,75.0,14.99,80.6
BR,barretos,-20.55,-48.55,southern,80.02,62.0,94.0,8.84,80.02
RE,sainte-marie,-20.8833333,55.55,southern,64.35,53.0,90.0,10.29,71.6
BR,caconde,-21.55,-46.633333,southern,71.6,60.0,75.0,3.71,71.6
BR,mariana,-20.383333,-43.416667,southern,69.93,71.0,98.0,5.95,69.93
BR,muqui,-20.95,-41.3,southern,63.54,100.0,100.0,1.92,63.54
BR,claudio,-20.433332999999998,-44.766667,southern,68.5,74.0,95.0,13.27,68.5
BR,casimiro de abreu,-22.483333,-42.2,southern,70.45,83.0,90.0,8.05,73.4
BR,andrelandia,-21.733333,-44.3,southern,61.72,83.0,100.0,8.59,61.72
BR,guararapes,-21.25,-50.633333,southern,84.16,48.0,48.0,10.92,84.16
MU,olivia,-20.2975,57.7255556,southern,68.92,68.0,40.0,10.29,69.8
BR,juiz de fora,-21.751667,-43.352778,southern,62.6,77.0,90.0,8.05,62.6
BR,pederneiras,-22.383333,-48.766667,southern,78.39,61.0,75.0,14.99,78.8
NA,otjiwarongo,-20.45,16.65,southern,79.57,40.0,94.0,9.06,79.57
BR,resende,-22.4679,-44.4575,southern,67.19,84.0,100.0,2.35,67.19
BR,terenos,-20.433332999999998,-54.833332999999996,southern,75.2,60.0,40.0,8.05,75.2
BR,rio pomba,-21.283333,-43.183333000000005,southern,62.6,77.0,90.0,8.05,62.6
MU,mahebourg,-20.4080556,57.7,southern,69.8,68.0,40.0,10.29,69.8
BR,monte azul paulista,-20.916667,-48.633333,southern,79.47,59.0,99.0,9.48,79.47
MU,souillac,-20.5166667,57.5166667,southern,69.8,68.0,40.0,10.29,69.8
BR,pirajui,-21.983333,-49.483333,southern,78.4,61.0,75.0,14.99,78.8
BW,mathathane,-22.2666667,28.75,southern,85.24,26.0,0.0,15.82,85.24
MG,beroroha,-21.6666667,45.1666667,southern,82.9,20.0,0.0,5.1,82.9
BR,pirassununga,-21.983333,-47.416667,southern,80.6,47.0,75.0,14.99,80.6
BR,igaracu do tiete,-22.516667,-48.566666999999995,southern,78.37,61.0,75.0,14.99,78.8
NC,poya,-21.35,165.15,southern,74.68,79.0,77.0,6.22,74.68
BR,pontal,-21.05,-48.083333,southern,80.6,51.0,75.0,9.17,80.6
BR,jeronimo monteiro,-20.783333,-41.4,southern,69.78,87.0,100.0,1.1,69.78
BR,mirante do paranapanema,-22.283333,-51.9,southern,78.8,41.0,20.0,13.87,78.8
NC,ponerihouen,-21.0833333,165.4,southern,74.32,82.0,92.0,9.26,74.32
BR,matao,-21.583333,-48.366667,southern,77.58,57.0,89.0,12.88,77.58
BR,uba,-21.116667,-42.933333000000005,southern,67.8,83.0,96.0,5.06,67.8
RE,sainte-suzanne,-20.9,55.6166667,southern,63.72,53.0,90.0,10.29,71.6
PF,moerai,-22.4333333,-151.33333330000002,southern,73.38,82.0,100.0,23.2,73.38
MU,quatre bornes,-20.2644444,57.471944400000005,southern,68.86,68.0,40.0,10.29,69.8
BR,santa rosa de viterbo,-21.466667,-47.35,southern,80.6,47.0,75.0,14.99,80.6
BR,espera feliz,-20.65,-41.916667,southern,62.2,95.0,100.0,3.09,62.2
BR,itaperuna,-21.2,-41.9,southern,72.43,80.0,100.0,3.11,72.43
BR,lavras,-21.233333,-45.0,southern,66.6,77.0,99.0,11.45,66.6
AU,roebourne,-20.772289,117.146477,southern,72.07,77.0,0.0,13.31,72.07
BR,cachoeiras de macacu,-22.466667,-42.65,southern,68.0,100.0,90.0,9.17,68.0
BR,sao simao,-21.5,-47.55,southern,80.6,51.0,75.0,9.17,80.6
BR,cordeiropolis,-22.483333,-47.466667,southern,78.76,47.0,75.0,14.99,80.6
BR,ipua,-20.45,-48.033333,southern,81.37,60.0,89.0,7.9,81.37
BR,valenca,-22.241944,-43.701389,southern,65.14,85.0,100.0,4.61,65.14
RE,saint-leu,-21.15,55.283333299999995,southern,66.52,56.0,90.0,5.82,71.6
BR,congonhas,-20.5,-43.866667,southern,75.2,60.0,75.0,6.93,75.2
RO,frumosu,47.616667,25.65,northern,35.56,96.0,99.0,4.61,46.0
DE,ingolstadt,48.766667,11.433333,northern,58.66,62.0,99.0,3.36,59.0
UA,berehove,48.20555,22.644176,northern,52.92,50.0,0.0,4.47,53.6
LI,mauren,47.216666700000005,9.5333333,northern,58.89,53.0,87.0,1.99,60.01
RO,pir,47.466667,22.366667,northern,52.39,62.0,20.0,8.05,53.6
LU,differdange,49.5241667,5.8913889,northern,58.28,73.0,31.0,3.0,59.0
CZ,okrisky,49.24487,15.768935999999998,northern,52.9,89.0,71.0,2.01,54.0
AT,schwechat,48.133333,16.466667,northern,58.46,67.0,75.0,8.05,60.01
DE,eisenberg,49.565833000000005,8.07,northern,59.32,73.0,0.0,5.01,61.0
HU,kunhegyes,47.366667,20.633333,northern,51.91,76.0,0.0,4.7,52.0
CZ,jablunkov,49.574677,18.769523,northern,43.5,89.0,19.0,1.01,50.0
US,burien,47.470555600000004,-122.34555559999998,northern,41.16,87.0,40.0,4.7,43.0
RU,rovenki,49.922268,38.891443,northern,56.8,92.0,100.0,11.74,56.8
DE,balingen,48.283333,8.85,northern,56.82,80.0,69.0,5.21,57.99
FR,vierzon,47.216667,2.083333,northern,65.8,63.0,0.0,11.41,66.2
